Date,Open,High,Low,Close,Volume,Adj Close,
2000-04-04,121.50,126.9375,115.0625,121.1875,16667200,98.47827,
2000-04-05,120.50,125.75,119.75,125.00,8693500,101.57635,
2000-04-06,123.50,128.00,122.625,122.75,8887400,99.74798,
2000-04-07,123.50,125.6875,121.50,123.125,5380300,100.0527,
2000-04-10,124.75,125.375,121.5625,122.125,5507300,99.2401,
2000-04-11,121.625,121.625,117.8125,119.375,7738700,97.00542,
2000-04-12,119.625,119.625,111.6875,113.75,8885200,92.43448,
2000-04-13,112.50,114.3125,110.00,110.625,8236400,89.89507,
2000-04-14,109.8125,112.75,102.875,105.00,11782000,85.32413,
2000-04-17,103.875,112.25,103.3125,111.875,9969500,90.91084,
2000-04-18,112.25,115.125,110.0625,111.50,8205500,90.6061,
2000-04-19,109.75,109.75,102.8125,105.00,14674500,85.32413,
2000-04-20,105.00,105.25,102.0625,104.00,10633300,84.51152,
2000-04-24,102.00,107.1875,101.25,106.50,8523100,86.54305,
2000-04-25,106.50,113.00,106.4375,112.50,9576400,91.41872,
2000-04-26,112.50,113.9375,109.00,110.50,6182800,89.7935,
2000-04-27,109.50,113.125,108.6875,110.625,6317500,89.89507,
2000-04-28,112.00,112.6875,110.125,111.50,4888600,90.6061,
2000-05-01,112.50,113.1875,110.4375,112.00,4196100,91.01241,
2000-05-02,111.00,113.625,110.6875,111.375,4085000,90.50453,
2000-05-03,110.50,111.125,106.5625,108.125,5543800,87.86354,
2000-05-04,109.125,109.1875,107.1875,107.625,3631300,87.45724,
2000-05-05,106.625,109.625,106.50,107.875,4695100,87.66039,
2000-05-08,108.0625,110.375,107.625,109.75,4826900,89.29165,
2000-05-09,110.50,110.625,108.25,109.00,4864900,88.68145,
2000-05-10,105.50,105.6875,102.0625,103.00,10012700,83.7999,
2000-05-11,104.00,107.50,103.1875,104.4375,8106200,84.96944,
2000-05-12,103.75,105.75,103.25,104.4375,5599700,84.96944,
2000-05-15,104.00,104.875,102.00,104.1875,5907800,84.76604,
2000-05-16,105.125,109.25,105.00,109.00,7265800,88.68145,
2000-05-17,107.50,108.875,106.125,107.875,5524500,87.76616,
2000-05-18,106.125,107.3125,104.6875,106.0625,4577200,86.29153,
2000-05-19,106.0625,107.50,105.00,106.4375,6419200,86.59663,
2000-05-22,106.00,109.25,103.4375,109.25,6769400,88.88485,
2000-05-23,109.00,110.00,107.125,107.375,5978900,87.35937,
2000-05-24,106.50,110.00,104.1875,109.625,8184200,89.18995,
2000-05-25,110.50,112.25,106.375,106.50,5967600,86.64748,
2000-05-26,105.50,107.1875,104.5625,106.9375,4296900,87.00342,
2000-05-30,107.75,111.00,107.6875,110.9375,3617500,90.25778,
2000-05-31,110.50,110.75,107.1875,107.3125,3732500,87.30852,
2000-06-01,107.5625,108.9375,105.50,106.00,5712500,86.24068,
2000-06-02,109.00,109.75,107.625,108.8125,5473300,88.5289,
2000-06-05,108.4375,114.1875,108.4375,112.8125,7281400,91.78327,
2000-06-06,112.25,114.625,111.25,112.375,5369400,91.42732,
2000-06-07,112.50,121.75,111.50,121.00,11115500,98.44455,
2000-06-08,119.375,122.3125,117.50,119.75,9325600,97.42756,
2000-06-09,119.875,120.75,118.875,119.6875,4739100,97.37671,
2000-06-12,119.125,120.4375,118.84375,118.84375,3640300,96.69024,
2000-06-13,118.875,119.9375,116.75,119.3125,4008600,97.07161,
2000-06-14,118.875,120.00,115.50,116.00,5282600,94.37659,
2000-06-15,116.00,119.00,115.875,116.8125,5386300,95.03764,
2000-06-16,116.3125,117.6875,113.25,113.25,8046200,92.13921,
2000-06-19,113.50,120.375,113.25,120.375,6059200,97.93605,
2000-06-20,120.00,120.6875,115.375,116.375,7103800,94.68169,
2000-06-21,115.5625,115.9375,113.50,114.50,6487000,93.1562,
2000-06-22,114.125,114.3125,111.25,111.8125,4853100,90.96968,
2000-06-23,113.50,113.625,110.8125,111.875,3360900,91.02052,
2000-06-26,113.00,115.75,112.875,114.40625,3625900,93.07993,
2000-06-27,111.625,112.8125,108.75,109.75,6607900,89.29165,
2000-06-28,110.00,115.1875,109.875,113.78125,6436600,92.57143,
2000-06-29,111.75,114.375,110.0625,114.00,7688500,92.7494,
2000-06-30,112.6875,113.1875,108.625,109.5625,8612600,89.1391,
2000-07-03,108.75,109.875,108.3125,109.50,2304400,89.08825,
2000-07-05,105.625,105.625,101.125,105.00,14339600,85.42709,
2000-07-06,105.00,105.125,100.00,101.25,12932700,82.37612,
2000-07-07,102.6875,105.0625,101.625,105.0625,9031700,85.47794,
2000-07-10,104.6875,104.9375,102.875,103.3125,4212200,84.05415,
2000-07-11,103.25,104.00,101.00,102.00,5619800,82.98631,
2000-07-12,103.1875,105.875,102.625,104.625,5550500,85.12199,
2000-07-13,105.4375,105.9375,102.00,104.00,5669700,84.61349,
2000-07-14,103.75,104.875,103.125,103.9375,4020000,84.56264,
2000-07-17,104.4375,107.875,104.1875,105.50,6632700,85.83389,
2000-07-18,104.125,104.8125,102.625,103.3125,6452700,84.05415,
2000-07-19,102.375,109.50,101.00,108.75,7781400,88.47805,
2000-07-20,112.00,117.8125,111.75,117.25,23048400,95.39358,
2000-07-21,117.00,117.00,113.75,114.75,8966400,93.3596,
2000-07-24,114.125,115.625,111.625,112.50,6814400,91.52902,
2000-07-25,113.25,113.375,110.25,112.00,5566900,91.12222,
2000-07-26,111.00,112.375,108.875,109.875,6670400,89.39334,
2000-07-27,109.875,111.50,109.3125,110.3125,4047400,89.74929,
2000-07-28,111.125,112.50,108.875,111.8125,5355600,90.96968,
2000-07-31,110.50,113.6875,110.0625,112.25,5113500,91.32562,
2000-08-01,112.00,112.4375,110.25,110.50,2996500,89.90184,
2000-08-02,111.00,114.875,110.75,114.25,5877900,92.9528,
2000-08-03,113.00,116.50,112.3125,116.00,5567400,94.37659,
2000-08-04,116.00,116.50,114.3125,115.875,4460500,94.27489,
2000-08-07,116.625,119.00,115.8125,116.3125,5910700,94.63084,
2000-08-08,115.6875,119.625,115.5625,118.875,5736700,96.82388,
2000-08-09,119.00,120.8125,118.75,118.75,6585400,96.72207,
2000-08-10,118.75,120.25,117.875,119.75,5484100,97.53658,
2000-08-11,119.75,121.8125,119.1875,120.625,6142400,98.24926,
2000-08-14,120.00,123.6875,119.3125,123.25,4949400,100.38733,
2000-08-15,122.0625,122.625,120.75,122.00,4378100,99.3692,
2000-08-16,121.0625,122.9375,119.50,122.375,5946000,99.67464,
2000-08-17,119.75,122.8125,119.50,122.50,4338400,99.77645,
2000-08-18,122.375,123.375,120.125,120.4375,4127500,98.09654,
2000-08-21,121.0625,122.1875,120.0625,121.4375,3234200,98.91104,
2000-08-22,121.1875,122.1875,121.00,121.375,2769400,98.86014,
2000-08-23,120.3125,123.75,119.875,123.25,4251200,100.38733,
2000-08-24,123.00,125.4375,122.6875,124.8125,5988300,101.65999,
2000-08-25,124.3125,129.875,124.25,129.00,8279000,105.07071,
2000-08-28,129.875,133.1875,129.75,131.50,8536600,107.10696,
2000-08-29,131.50,134.25,131.00,132.875,6040000,108.22691,
2000-08-30,130.75,131.50,129.5625,130.3125,4928800,106.13975,
2000-08-31,131.875,134.1875,131.625,132.01562,5469500,107.52695,
2000-09-01,133.0625,134.9375,132.625,133.625,5776300,108.83778,
2000-09-05,132.8125,133.3125,130.8125,131.1875,4112100,106.85243,
2000-09-06,130.875,134.875,130.375,131.4375,6473000,107.05606,
2000-09-07,131.875,134.50,131.875,133.375,4622800,108.63416,
2000-09-08,132.50,132.9375,129.375,129.50,4993700,105.47797,
2000-09-11,127.875,128.25,123.625,124.50,7617700,101.40546,
2000-09-12,124.8125,126.875,124.0625,125.00,5001700,101.81271,
2000-09-13,123.125,128.8125,122.75,127.6875,5473600,104.00168,
2000-09-14,128.00,129.1875,126.3125,126.875,4425500,103.3399,
2000-09-15,126.8125,127.25,124.75,125.00,5481700,101.81271,
2000-09-18,125.25,126.00,123.0625,123.25,3932800,100.38733,
2000-09-19,122.75,126.25,122.5625,124.9375,3341000,101.7618,
2000-09-20,124.6875,126.5625,123.50,124.75,4623400,101.60908,
2000-09-21,124.1875,126.6875,120.00,121.50,4302200,98.96195,
2000-09-22,123.00,124.3125,121.3125,123.875,5930100,100.89639,
2000-09-25,124.50,126.625,121.00,123.00,4291000,100.1837,
2000-09-26,120.00,121.875,118.375,119.125,6217200,97.02751,
2000-09-27,120.0625,120.3125,115.50,118.00,5948900,96.11119,
2000-09-28,117.375,118.875,115.00,115.25,5309100,93.87132,
2000-09-29,115.50,116.9375,110.25,112.625,9594600,91.73325,
2000-10-02,112.625,119.625,112.625,117.8125,8872200,95.95847,
2000-10-03,118.875,119.375,110.00,110.5625,11744200,90.05334,
2000-10-04,110.375,114.875,108.5625,114.375,11668900,93.15862,
2000-10-05,113.8125,114.5625,111.5625,113.1875,5547000,92.19141,
2000-10-06,114.00,116.125,112.75,116.00,6108400,94.48219,
2000-10-09,115.9375,119.375,114.3125,117.9375,4898000,96.06029,
2000-10-10,116.625,117.125,112.4375,114.875,5614200,93.56588,
2000-10-11,111.875,112.9375,107.50,112.00,8775800,91.22418,
2000-10-12,114.25,114.375,103.125,103.125,9704900,83.99548,
2000-10-13,104.1875,110.4375,104.1875,109.0625,9092600,88.83159,
2000-10-16,111.50,113.125,108.5625,111.125,7710400,90.5115,
2000-10-17,111.9375,113.875,108.5625,113.00,8882500,92.03869,
2000-10-18,96.75,99.125,90.25,95.4375,29777800,77.734,
2000-10-19,98.00,98.50,92.6875,96.4375,17966900,78.5485,
2000-10-20,95.125,96.25,94.1875,94.75,9369200,77.17403,
2000-10-23,94.75,95.00,91.0625,92.875,9338600,75.64684,
2000-10-24,93.00,94.375,90.1875,91.4375,8826200,74.47599,
2000-10-25,90.50,90.9375,86.9375,87.5625,14058500,71.3198,
2000-10-26,88.00,92.875,87.625,92.75,10135700,75.54503,
2000-10-27,93.00,93.6875,91.00,93.6875,6431400,76.30862,
2000-10-30,93.50,93.75,90.3125,93.3125,8084000,76.00318,
2000-10-31,93.75,99.125,93.75,98.50,10902600,80.22841,
2000-11-01,98.4375,99.875,97.25,98.5625,7466200,80.27932,
2000-11-02,99.00,102.3125,98.50,101.9375,7445100,83.02826,
2000-11-03,102.50,102.625,99.375,100.125,5848500,81.55198,
2000-11-06,99.875,102.375,99.4375,100.3125,4448500,81.7047,
2000-11-07,101.125,103.50,100.6875,102.3125,5420600,83.3337,
2000-11-08,103.625,103.75,99.25,100.00,6990800,81.55379,
2000-11-09,96.75,100.00,95.6875,99.4375,9047900,81.09505,
2000-11-10,98.00,98.375,93.00,93.00,6807900,75.84502,
2000-11-13,91.8125,99.4375,91.625,97.4375,8684900,79.46397,
2000-11-14,99.25,99.875,98.50,99.50,5150900,81.14602,
2000-11-15,99.50,100.0625,97.625,99.375,4160300,81.04408,
2000-11-16,99.25,99.6875,98.25,98.25,3739700,80.12659,
2000-11-17,98.3125,102.50,98.25,101.9375,7717400,83.13389,
2000-11-20,101.50,103.25,100.875,103.25,7426600,84.20428,
2000-11-21,103.25,104.375,98.50,98.50,7180700,80.33048,
2000-11-22,98.50,100.8125,98.3125,98.50,5537100,80.33048,
2000-11-24,99.375,101.75,99.25,99.9375,2497500,81.50282,
2000-11-27,100.4375,102.00,98.4375,98.4375,3866200,80.27951,
2000-11-28,98.75,100.75,97.375,97.875,4799100,79.82077,
2000-11-29,97.75,99.9375,96.6875,99.8125,5524600,81.40087,
2000-11-30,98.00,98.00,92.25,93.50,10651400,76.25279,
2000-12-01,94.4375,99.3125,94.375,95.625,7525100,77.98581,
2000-12-04,96.00,99.1875,95.75,98.375,5566800,80.22854,
2000-12-05,100.4375,104.75,99.625,103.375,7804200,84.30623,
2000-12-06,101.75,101.8125,94.8125,96.75,10096900,78.90329,
2000-12-07,95.0625,95.9375,93.125,93.125,7922000,75.94696,
2000-12-08,98.00,99.00,95.75,97.00,6140600,79.10717,
2000-12-11,96.50,98.25,93.75,95.00,6185600,77.4761,
2000-12-12,95.25,96.125,92.50,93.875,7913300,76.55862,
2000-12-13,94.875,96.625,90.6875,91.25,6992600,74.41783,
2000-12-14,92.00,93.6875,91.8125,92.4375,6131400,75.38628,
2000-12-15,90.00,90.6875,87.3125,87.8125,14254500,71.61442,
2000-12-18,88.375,90.50,88.375,90.50,7693800,73.80618,
2000-12-19,90.1875,94.4375,89.8125,90.125,7705300,73.50035,
2000-12-20,85.875,88.00,84.8125,86.00,12579400,70.13625,
2000-12-21,85.50,87.9375,80.0625,81.5625,12725500,66.51731,
2000-12-22,84.50,89.375,84.50,89.00,9514000,72.58287,
2000-12-26,89.00,89.5625,84.25,84.8125,6052300,69.16781,
2000-12-27,84.75,88.125,83.5625,84.6875,8245100,69.06586,
2000-12-28,83.50,88.1875,82.125,85.25,9798600,69.5246,
2000-12-29,86.9375,86.9375,84.25,85.00,6943700,69.32072,
2001-01-02,84.50,87.50,84.125,84.8125,8007200,69.16781,
2001-01-03,83.75,95.00,83.75,94.625,12769900,77.17027,
2001-01-04,94.75,99.75,92.6875,93.1875,15420500,75.99793,
2001-01-05,93.9375,94.6875,91.00,94.00,8043200,76.66056,
2001-01-08,93.50,93.9375,91.5625,93.5625,6064800,76.30376,
2001-01-09,94.4375,95.75,91.4375,92.5625,7547100,75.48823,
2001-01-10,92.50,94.9375,91.6875,93.4375,7656100,76.20182,
2001-01-11,92.9375,94.25,91.25,93.6875,9635000,76.4057,
2001-01-12,93.6875,96.4375,92.375,93.8125,6448000,76.50764,
2001-01-16,93.75,94.00,91.8125,92.75,5671900,75.64114,
2001-01-17,95.375,97.75,94.3125,96.6875,9727000,78.85232,
2001-01-18,104.375,110.00,103.50,108.3125,25244900,88.33295,
2001-01-19,107.50,113.9375,107.25,111.25,14762200,90.72858,
2001-01-22,109.50,109.9375,108.1875,108.5625,9618500,88.53683,
2001-01-23,109.5625,109.9375,107.625,109.0625,9826900,88.9446,
2001-01-24,109.0625,111.4375,108.9375,110.4375,6760900,90.06596,
2001-01-25,110.125,111.125,109.4375,110.75,4982100,90.32082,
2001-01-26,109.625,115.25,109.1875,114.1875,9095200,93.12423,
2001-01-29,112.50,115.50,112.47,114.98,5125000,93.77055,
2001-01-30,115.00,116.75,113.40,116.61,8242000,95.09987,
2001-01-31,115.75,116.75,112.00,112.00,8314200,91.34024,
2001-02-01,112.40,114.34,111.20,114.05,5580800,93.0121,
2001-02-02,112.75,113.99,109.60,110.27,5428400,89.92936,
2001-02-05,109.40,112.60,109.30,112.22,5113700,91.51966,
2001-02-06,112.23,115.69,111.20,114.19,7526400,93.12627,
2001-02-07,113.40,117.60,112.67,116.91,9006900,95.45321,
2001-02-08,116.91,118.20,114.03,114.10,8380800,93.15893,
2001-02-09,114.03,114.99,111.00,112.00,6318800,91.44435,
2001-02-12,110.55,115.72,110.30,114.90,6729300,93.8121,
2001-02-13,114.15,117.38,113.07,113.75,7193200,92.87317,
2001-02-14,113.75,116.17,112.50,115.10,7032900,93.9754,
2001-02-15,116.80,118.64,116.38,116.78,8098700,95.34706,
2001-02-16,114.55,115.75,113.94,115.00,7073000,93.89375,
2001-02-20,114.55,115.60,110.78,111.50,6748300,91.03612,
2001-02-21,109.55,111.50,107.29,107.51,9156900,87.77841,
2001-02-22,106.50,110.90,103.38,108.90,11709000,88.9133,
2001-02-23,107.50,107.50,100.25,104.00,15276600,84.91261,
2001-02-26,105.80,105.80,101.83,105.30,8344100,85.97402,
2001-02-27,104.90,106.87,102.56,102.59,9787900,83.76139,
2001-02-28,102.95,103.54,99.10,99.90,11933200,81.56509,
2001-03-01,99.30,106.40,97.50,106.05,15102000,86.58637,
2001-03-02,104.00,107.65,100.94,102.30,14745500,83.52462,
2001-03-05,102.81,105.60,102.64,104.91,6743900,85.6556,
2001-03-06,106.25,108.40,105.25,106.00,8120000,86.54555,
2001-03-07,107.45,108.25,105.66,107.55,7788900,87.81107,
2001-03-08,107.17,107.34,105.37,106.47,6793600,86.92928,
2001-03-09,105.00,105.01,97.90,99.29,16688100,81.06705,
2001-03-12,97.90,98.40,95.02,95.49,14494800,77.96447,
2001-03-13,95.10,98.44,94.20,98.39,12127900,80.33223,
2001-03-14,95.40,98.90,93.34,94.96,14246600,77.53175,
2001-03-15,96.00,97.87,95.17,95.56,8420000,78.02162,
2001-03-16,93.90,93.90,88.20,90.10,20029400,73.56371,
2001-03-19,91.00,92.80,89.20,92.60,10235500,75.60488,
2001-03-20,91.60,92.03,88.10,88.30,10101100,72.09408,
2001-03-21,88.45,91.60,87.75,89.08,11013000,72.73092,
2001-03-22,89.12,91.00,87.65,89.10,13328200,72.74725,
2001-03-23,93.50,94.99,90.29,93.51,12233600,76.34787,
2001-03-26,95.25,95.66,93.75,95.40,8581200,77.89099,
2001-03-27,94.00,100.00,93.97,99.50,11851200,81.23851,
2001-03-28,97.90,98.45,94.25,94.41,11890500,77.08269,
2001-03-29,94.46,97.07,94.26,95.04,10553700,77.59706,
2001-03-30,96.50,97.56,95.14,96.18,9461300,78.52783,
2001-04-02,97.45,98.10,93.58,94.66,8787000,77.2868,
2001-04-03,94.60,94.65,90.10,90.39,13330000,73.80049,
2001-04-04,90.45,94.05,90.05,92.00,13515600,75.115,
2001-04-05,95.80,100.00,95.53,98.21,12506100,80.18526,
2001-04-06,98.00,100.00,96.40,97.95,13424200,79.97298,
2001-04-09,98.50,98.74,93.80,96.00,9486600,78.38087,
2001-04-10,97.00,99.90,96.56,99.05,10499400,80.8711,
2001-04-11,101.50,101.94,95.80,97.43,11498400,79.54842,
2001-04-12,96.40,97.50,95.15,96.20,9390100,78.54416,
2001-04-16,96.20,99.89,95.20,96.75,9188500,78.99323,
2001-04-17,97.00,99.88,97.00,99.70,9957300,81.40179,
2001-04-18,103.00,110.00,102.30,106.50,19814300,86.95378,
2001-04-19,112.00,115.90,110.45,114.47,25822400,93.46102,
2001-04-20,114.35,116.40,113.75,114.83,12759100,93.75495,
2001-04-23,114.01,114.05,111.68,112.00,8537500,91.44435,
2001-04-24,113.40,114.75,112.30,112.67,8742000,91.99138,
2001-04-25,112.00,114.85,111.99,114.85,6858500,93.77128,
2001-04-26,114.95,116.70,113.68,113.74,7346100,92.865,
2001-04-27,116.80,116.90,114.55,116.20,7390600,94.87351,
2001-04-30,116.40,118.05,114.72,115.14,7357200,94.00806,
2001-05-01,115.85,118.65,114.90,118.51,7790800,96.75955,
2001-05-02,118.30,118.95,113.74,115.40,9706200,94.22034,
2001-05-03,114.60,115.10,112.35,113.70,6578000,92.83234,
2001-05-04,112.00,115.86,111.20,115.86,8681400,94.59592,
2001-05-07,116.20,117.25,115.00,115.90,6088600,94.62857,
2001-05-08,117.25,117.75,115.50,117.70,7605800,96.21443,
2001-05-09,116.20,118.18,115.30,116.98,7680200,95.62587,
2001-05-10,118.50,118.90,115.20,115.20,7993900,94.17079,
2001-05-11,113.75,114.15,110.96,111.81,8390200,91.39962,
2001-05-14,111.20,113.18,111.00,112.56,5254800,92.01271,
2001-05-15,113.50,114.15,112.50,113.58,5873400,92.84652,
2001-05-16,112.50,115.80,112.20,115.80,7796700,94.66127,
2001-05-17,115.80,117.09,115.05,115.07,6887700,94.06452,
2001-05-18,115.07,117.68,114.90,117.44,6714900,96.00189,
2001-05-21,117.95,119.90,117.55,119.04,8409400,97.30982,
2001-05-22,119.70,119.70,117.25,118.01,6005300,96.46784,
2001-05-23,117.80,118.95,117.10,117.40,6402600,95.9692,
2001-05-24,117.50,119.60,117.50,119.60,7726400,97.76759,
2001-05-25,119.52,119.90,117.76,117.80,5629100,96.29618,
2001-05-29,117.35,117.59,115.08,115.27,5818000,94.22801,
2001-05-30,114.00,114.10,112.00,112.65,9598700,92.08629,
2001-05-31,112.65,113.86,111.64,111.80,6724100,91.39145,
2001-06-01,112.50,113.60,111.90,112.89,5138900,92.28247,
2001-06-04,113.25,114.75,112.85,113.64,3812200,92.89556,
2001-06-05,113.64,117.60,113.56,116.97,6154400,95.61769,
2001-06-06,117.60,119.00,116.50,117.50,9624200,96.05094,
2001-06-07,117.00,118.25,117.00,117.25,6423700,95.84658,
2001-06-08,117.50,117.50,115.60,116.10,3099100,94.9065,
2001-06-11,116.30,118.14,116.10,117.36,6542700,95.9365,
2001-06-12,116.75,117.80,115.55,117.25,7301500,95.84658,
2001-06-13,117.25,118.47,116.53,116.54,5703200,95.26618,
2001-06-14,115.60,116.08,113.99,115.75,7502500,94.62039,
2001-06-15,115.10,115.45,113.38,113.60,12470100,92.86287,
2001-06-18,113.98,115.44,113.31,114.27,5182800,93.41056,
2001-06-19,116.26,117.25,114.56,114.84,6152800,93.87651,
2001-06-20,113.50,114.99,111.76,113.09,8828300,92.44596,
2001-06-21,112.15,114.70,111.36,112.60,8155800,92.04541,
2001-06-22,112.60,114.43,112.50,112.87,5607200,92.26613,
2001-06-25,113.75,114.90,111.78,112.65,5675900,92.08629,
2001-06-26,111.25,114.05,111.10,113.04,7081900,92.40509,
2001-06-27,113.10,114.18,112.45,113.52,4814100,92.79747,
2001-06-28,113.80,116.95,113.75,115.10,8181000,94.08905,
2001-06-29,115.60,116.65,113.00,113.50,9477400,92.78112,
2001-07-02,113.50,115.40,112.96,114.35,5913100,93.47596,
2001-07-03,114.10,114.19,112.76,112.98,3325800,92.35605,
2001-07-05,112.60,113.26,111.79,112.10,4419000,91.63668,
2001-07-06,110.90,110.90,105.81,106.50,11704600,87.05894,
2001-07-09,106.50,106.95,103.65,104.72,9312600,85.60387,
2001-07-10,104.73,105.40,101.60,101.96,10266600,83.34769,
2001-07-11,101.60,104.13,101.56,103.85,8895400,84.89268,
2001-07-12,105.90,107.80,105.62,107.25,8766400,87.67203,
2001-07-13,106.15,109.30,106.11,108.53,7841800,88.71837,
2001-07-16,108.53,109.38,107.28,107.82,5330100,88.13798,
2001-07-17,106.10,108.58,104.75,108.53,8662400,88.71837,
2001-07-18,106.10,107.60,103.20,104.28,11670300,85.24419,
2001-07-19,105.60,106.00,103.10,104.00,13644500,85.0153,
2001-07-20,103.40,105.70,103.03,105.70,8991700,86.40497,
2001-07-23,105.70,106.95,105.30,105.85,6315700,86.52759,
2001-07-24,104.85,106.15,103.79,104.51,7299800,85.43221,
2001-07-25,104.50,105.70,102.73,104.89,6247600,85.74284,
2001-07-26,104.75,106.00,102.93,106.00,8428700,86.65021,
2001-07-27,104.75,105.95,104.11,104.70,4346500,85.58752,
2001-07-30,104.90,106.25,104.76,105.85,4030800,86.52759,
2001-07-31,105.90,107.00,105.15,105.21,5603000,86.00442,
2001-08-01,105.35,108.50,105.31,107.06,6036100,87.51671,
2001-08-02,108.50,109.47,107.21,108.80,5675100,88.93909,
2001-08-03,107.80,110.09,107.10,108.18,3704100,88.43226,
2001-08-06,107.25,107.37,105.79,106.51,4176800,87.06712,
2001-08-07,105.80,107.37,105.26,106.25,4029300,86.85458,
2001-08-08,105.00,106.10,104.10,104.19,6398000,85.28299,
2001-08-09,103.70,104.54,102.70,104.08,6763200,85.19296,
2001-08-10,103.85,104.95,102.81,104.95,5254800,85.90508,
2001-08-13,105.00,106.64,104.65,105.86,6024400,86.64994,
2001-08-14,106.50,106.85,105.40,106.20,5730200,86.92824,
2001-08-15,106.35,106.59,105.01,105.01,4712900,85.95419,
2001-08-16,104.20,106.02,103.66,105.75,6215200,86.55991,
2001-08-17,105.49,105.49,103.90,104.59,7006200,85.6104,
2001-08-20,104.68,105.00,102.80,104.10,5612700,85.20932,
